"rep","tail_weight","estimator","ok","nrmse","mae","bias","reserve_error","abs_reserve_error","under_rate","tail_mae","tail_bias","tail_reserve_error","abs_tail_reserve_error","tail_under_rate","pmm2_share","layers","nrmse_winner","reserve_winner","tail_reserve_winner"
7,8,"PMM-relaxed",TRUE,1.15032437108949,4122.62075921586,349.034978580333,0.122521860151765,0.122521860151765,0.367,17995.0799564694,-12508.2690680518,-0.669465408691,0.669465408691,0.89,0,3,FALSE,TRUE,FALSE
7,8,"LSE",TRUE,1.13939946867774,4085.11399867566,420.772868458617,0.147704034577377,0.147704034577377,0.381,18406.0994335498,-12203.4795197882,-0.653152515325582,0.653152515325582,0.86,0,3,FALSE,FALSE,TRUE
7,8,"Huber",TRUE,1.00676429765635,2198.50747659298,-1679.13196650438,-0.589426231185183,0.589426231185183,0.515,17474.8044868217,-17474.8044868217,-0.935283456401335,0.935283456401335,1,0,3,FALSE,FALSE,FALSE
7,8,"L1",TRUE,1.00630919257723,2174.51532417839,-1671.19135231891,-0.586638834848268,0.586638834848268,0.512,17509.7370965092,-17509.7370965092,-0.93715311348129,0.93715311348129,1,0,3,TRUE,FALSE,FALSE
7,16,"PMM-auto",TRUE,1.13939946867774,4085.11399867566,420.772868458617,0.147704034577377,0.147704034577377,0.381,18406.0994335498,-12203.4795197882,-0.653152515325582,0.653152515325582,0.86,0,3,FALSE,FALSE,TRUE
7,16,"PMM-relaxed",TRUE,1.15032437108949,4122.62075921586,349.034978580333,0.122521860151765,0.122521860151765,0.367,17995.0799564694,-12508.2690680518,-0.669465408691,0.669465408691,0.89,0,3,FALSE,TRUE,FALSE
7,16,"LSE",TRUE,1.13939946867774,4085.11399867566,420.772868458617,0.147704034577377,0.147704034577377,0.381,18406.0994335498,-12203.4795197882,-0.653152515325582,0.653152515325582,0.86,0,3,FALSE,FALSE,TRUE
7,16,"Huber",TRUE,1.00642967136183,2194.75806971485,-1684.98200481066,-0.59147977200267,0.59147977200267,0.51,17477.6331556072,-17477.6331556072,-0.935434851921709,0.935434851921709,1,0,3,FALSE,FALSE,FALSE
7,16,"L1",TRUE,1.00630906594045,2173.28102802035,-1672.90197889006,-0.58723931664059,0.58723931664059,0.527,17511.1600616583,-17511.1600616583,-0.937229273175324,0.937229273175324,1,0,3,TRUE,FALSE,FALSE
8,1,"PMM-auto",TRUE,1.00584908084481,2997.85792619566,-534.164758388687,-0.183563451206916,0.183563451206916,0.213,16977.9338001294,-16754.1824742243,-0.876180775881908,0.876180775881908,0.92,0,3,FALSE,FALSE,TRUE
8,1,"PMM-relaxed",TRUE,1.00584908084481,2997.85792619566,-534.164758388687,-0.183563451206916,0.183563451206916,0.213,16977.9338001294,-16754.1824742243,-0.876180775881908,0.876180775881908,0.92,0,3,FALSE,FALSE,TRUE
8,1,"LSE",TRUE,1.08816570551631,3106.15425721679,-400.607411218494,-0.137667035923819,0.137667035923819,0.186,17066.7405296557,-16835.8984228822,-0.880454212882322,0.880454212882322,0.96,0,3,FALSE,TRUE,FALSE
8,1,"Huber",TRUE,1.00575890470602,2252.39411762555,-1765.15103443051,-0.606586658316663,0.606586658316663,0.546,17942.1687960885,-17942.1687960885,-0.93830799568684,0.93830799568684,1,0,3,TRUE,FALSE,FALSE
8,1,"L1",TRUE,1.00583399776833,2237.85874129431,-1728.50939175158,-0.593994913387019,0.593994913387019,0.505,17882.6310301202,-17882.6310301202,-0.935194394288468,0.935194394288468,1,0,3,FALSE,FALSE,FALSE
8,2,"PMM-auto",TRUE,1.00186677110698,2915.1580815189,-581.878144333518,-0.199959953700304,0.199959953700304,0.192,17061.1100009875,-16557.5753514958,-0.865898962274996,0.865898962274996,0.96,0.166666666666667,3,FALSE,FALSE,TRUE
8,2,"PMM-relaxed",TRUE,1.00186677110698,2915.1580815189,-581.878144333518,-0.199959953700304,0.199959953700304,0.192,17061.1100009875,-16557.5753514958,-0.865898962274996,0.865898962274996,0.96,0.166666666666667,3,FALSE,FALSE,TRUE
8,2,"LSE",TRUE,1.00160589267483,3008.80652984305,-505.71570979868,-0.173787056450945,0.173787056450945,0.214,16837.5893975267,-16650.2209562338,-0.870743979211294,0.870743979211294,0.95,0,3,TRUE,TRUE,FALSE
8,2,"Huber",TRUE,1.00575890470602,2252.39411762555,-1765.15103443051,-0.606586658316663,0.606586658316663,0.546,17942.1687960885,-17942.1687960885,-0.93830799568684,0.93830799568684,1,0,3,FALSE,FALSE,FALSE
8,2,"L1",TRUE,1.00588060330361,2242.88884631529,-1725.50511067797,-0.592962504951967,0.592962504951967,0.521,17876.0356054613,-17876.0356054613,-0.934849478366501,0.934849478366501,1,0,3,FALSE,FALSE,FALSE
8,4,"PMM-auto",TRUE,1.00035542936039,2797.15656037029,-632.248259654196,-0.217269429963481,0.217269429963481,0.18,16743.1510560601,-16588.0434682118,-0.86749233027042,0.86749233027042,0.99,0.222222222222222,3,TRUE,FALSE,FALSE
8,4,"PMM-relaxed",TRUE,1.00035542936039,2797.15656037029,-632.248259654196,-0.217269429963481,0.217269429963481,0.18,16743.1510560601,-16588.0434682118,-0.86749233027042,0.86749233027042,0.99,0.222222222222222,3,TRUE,FALSE,FALSE
8,4,"LSE",TRUE,1.00045164976404,2857.15723615828,-575.537120709912,-0.197780887855443,0.197780887855443,0.182,16690.0910416446,-16573.04299916,-0.866707862115518,0.866707862115518,0.96,0,3,FALSE,TRUE,TRUE
8,4,"Huber",TRUE,1.00595819094395,2254.76844084046,-1765.08450124439,-0.606563794469747,0.606563794469747,0.547,17957.8333320242,-17957.8333320242,-0.939127192043994,0.939127192043994,1,0,3,FALSE,FALSE,FALSE
8,4,"L1",TRUE,1.00593866717882,2244.7386311468,-1733.32090100945,-0.59564836811427,0.59564836811427,0.502,17945.8713313411,-17945.8713313411,-0.938501624365252,0.938501624365252,1,0,3,FALSE,FALSE,FALSE
8,8,"PMM-auto",TRUE,1.03350340198715,3027.00476941376,-546.63537193115,-0.187848924601729,0.187848924601729,0.215,18092.4482194131,-15823.6882047058,-0.827519422678035,0.827519422678035,0.99,0.277777777777778,3,FALSE,TRUE,TRUE
8,8,"PMM-relaxed",TRUE,1.03350340198715,3027.00476941376,-546.63537193115,-0.187848924601729,0.187848924601729,0.215,18092.4482194131,-15823.6882047058,-0.827519422678035,0.827519422678035,0.99,0.277777777777778,3,FALSE,TRUE,TRUE
8,8,"LSE",TRUE,1.00051484696215,2848.82824170185,-605.61631425254,-0.208117475002938,0.208117475002938,0.187,16780.4936646428,-16661.7918091269,-0.871349091330676,0.871349091330676,0.97,0,3,TRUE,FALSE,FALSE
8,8,"Huber",TRUE,1.00584300336445,2251.74017422414,-1761.78287658923,-0.605429205175389,0.605429205175389,0.548,17937.5531016994,-17937.5531016994,-0.938066612217534,0.938066612217534,1,0,3,FALSE,FALSE,FALSE
8,8,"L1",TRUE,1.0059386407404,2244.73675880059,-1733.33009059353,-0.595651526075821,0.595651526075821,0.502,17945.878504116,-17945.878504116,-0.938501999474423,0.938501999474423,1,0,3,FALSE,FALSE,FALSE
8,16,"PMM-auto",TRUE,1.03350340198715,3027.00476941376,-546.63537193115,-0.187848924601729,0.187848924601729,0.215,18092.4482194131,-15823.6882047058,-0.827519422678035,0.827519422678035,0.99,0.277777777777778,3,FALSE,TRUE,TRUE
8,16,"PMM-relaxed",TRUE,1.03350340198715,3027.00476941376,-546.63537193115,-0.187848924601729,0.187848924601729,0.215,18092.4482194131,-15823.6882047058,-0.827519422678035,0.827519422678035,0.99,0.277777777777778,3,FALSE,TRUE,TRUE
8,16,"LSE",TRUE,1.00051484696215,2848.82824170185,-605.61631425254,-0.208117475002938,0.208117475002938,0.187,16780.4936646428,-16661.7918091269,-0.871349091330676,0.871349091330676,0.97,0,3,TRUE,FALSE,FALSE
8,16,"Huber",TRUE,1.00584300336445,2251.74017422414,-1761.78287658923,-0.605429205175389,0.605429205175389,0.548,17937.5531016994,-17937.5531016994,-0.938066612217534,0.938066612217534,1,0,3,FALSE,FALSE,FALSE
8,16,"L1",TRUE,1.0059386407404,2244.73675880059,-1733.33009059353,-0.595651526075821,0.595651526075821,0.502,17945.878504116,-17945.878504116,-0.938501999474423,0.938501999474423,1,0,3,FALSE,FALSE,FALSE
9,1,"PMM-auto",TRUE,0.998071526571925,3365.52957649295,-695.831844023013,-0.21804398279921,0.21804398279921,0.171,20056.4011528,-19765.2042377183,-0.878713640440908,0.878713640440908,0.93,0,3,TRUE,FALSE,FALSE
9,1,"PMM-relaxed",TRUE,0.998071526571925,3365.52957649295,-695.831844023013,-0.21804398279921,0.21804398279921,0.171,20056.4011528,-19765.2042377183,-0.878713640440908,0.878713640440908,0.93,0,3,TRUE,FALSE,FALSE
9,1,"LSE",TRUE,0.998814513876607,3311.63151811325,-667.150299774901,-0.209056411743919,0.209056411743919,0.152,19698.3244428846,-19555.4944286876,-0.869390444610841,0.869390444610841,0.89,0,3,FALSE,TRUE,TRUE
9,1,"Huber",TRUE,1.00045980976724,2570.47479258418,-2012.03580189534,-0.630486091644506,0.630486091644506,0.484,21275.3981641213,-21275.3981641213,-0.9458532453183,0.9458532453183,1,0,3,FALSE,FALSE,FALSE
9,1,"L1",TRUE,1.00067921753296,2542.19907042011,-2015.37285232261,-0.63153178073191,0.63153178073191,0.472,21320.7034608176,-21320.7034608176,-0.94786741029795,0.94786741029795,1,0,3,FALSE,FALSE,FALSE
9,2,"PMM-auto",TRUE,0.999271343736855,3303.05275771623,-691.58371105268,-0.216712799352704,0.216712799352704,0.157,19789.0780228454,-19617.3595477299,-0.872140819629292,0.872140819629292,0.96,0.0555555555555556,3,FALSE,FALSE,FALSE
9,2,"PMM-relaxed",TRUE,0.999271343736855,3303.05275771623,-691.58371105268,-0.216712799352704,0.216712799352704,0.157,19789.0780228454,-19617.3595477299,-0.872140819629292,0.872140819629292,0.96,0.0555555555555556,3,FALSE,FALSE,FALSE
9,2,"LSE",TRUE,0.998814513876607,3311.63151811325,-667.150299774899,-0.209056411743918,0.209056411743918,0.152,19698.3244428845,-19555.4944286876,-0.869390444610841,0.869390444610841,0.89,0,3,TRUE,TRUE,TRUE
9,2,"Huber",TRUE,1.00045980976724,2570.47479258418,-2012.03580189534,-0.630486091644506,0.630486091644506,0.484,21275.3981641213,-21275.3981641213,-0.9458532453183,0.9458532453183,1,0,3,FALSE,FALSE,FALSE
9,2,"L1",TRUE,1.00067921753296,2542.19907042011,-2015.37285232261,-0.63153178073191,0.63153178073191,0.472,21320.7034608176,-21320.7034608176,-0.94786741029795,0.94786741029795,1,0,3,FALSE,FALSE,FALSE
9,4,"PMM-auto",TRUE,0.999327790028529,3308.99237254416,-687.121932295516,-0.215314668440853,0.215314668440853,0.152,19833.926169883,-19634.9252315081,-0.872921747858209,0.872921747858209,0.93,0.0555555555555556,3,FALSE,FALSE,TRUE
9,4,"PMM-relaxed",TRUE,0.999327790028529,3308.99237254416,-687.121932295516,-0.215314668440853,0.215314668440853,0.152,19833.926169883,-19634.9252315081,-0.872921747858209,0.872921747858209,0.93,0.0555555555555556,3,FALSE,FALSE,TRUE
9,4,"LSE",TRUE,0.997696501490274,3353.92033381954,-661.85239574759,-0.207396274881076,0.207396274881076,0.153,19895.0300587539,-19687.8400414274,-0.875274213570084,0.875274213570084,0.94,0,3,TRUE,TRUE,FALSE
9,4,"Huber",TRUE,1.00045980976724,2570.47479258418,-2012.03580189534,-0.630486091644506,0.630486091644506,0.484,21275.3981641213,-21275.3981641213,-0.9458532453183,0.9458532453183,1,0,3,FALSE,FALSE,FALSE
9,4,"L1",TRUE,1.0039229780202,2673.08948635841,-1893.1092854853,-0.593219600435139,0.593219600435139,0.478,21309.1846869978,-21309.1846869978,-0.947355313202728,0.947355313202728,1,0,3,FALSE,FALSE,FALSE
9,8,"PMM-auto",TRUE,0.999327790028529,3308.99237254416,-687.121932295516,-0.215314668440853,0.215314668440853,0.152,19833.926169883,-19634.9252315081,-0.872921747858209,0.872921747858209,0.93,0.0555555555555556,3,FALSE,FALSE,TRUE
9,8,"PMM-relaxed",TRUE,0.999327790028529,3308.99237254416,-687.121932295516,-0.215314668440853,0.215314668440853,0.152,19833.926169883,-19634.9252315081,-0.872921747858209,0.872921747858209,0.93,0.0555555555555556,3,FALSE,FALSE,TRUE
9,8,"LSE",TRUE,0.997696501490274,3353.92033381954,-661.85239574759,-0.207396274881076,0.207396274881076,0.153,19895.0300587539,-19687.8400414274,-0.875274213570084,0.875274213570084,0.94,0,3,TRUE,TRUE,FALSE
9,8,"Huber",TRUE,1.00045980976724,2570.47479258418,-2012.03580189534,-0.630486091644506,0.630486091644506,0.484,21275.3981641213,-21275.3981641213,-0.9458532453183,0.9458532453183,1,0,3,FALSE,FALSE,FALSE
9,8,"L1",TRUE,1.00065324584848,2541.82832301447,-2015.08008879992,-0.631440041147046,0.631440041147046,0.473,21311.8217525885,-21311.8217525885,-0.947472550822811,0.947472550822811,1,0,3,FALSE,FALSE,FALSE
9,16,"PMM-auto",TRUE,0.999327790028529,3308.99237254416,-687.121932295516,-0.215314668440853,0.215314668440853,0.152,19833.926169883,-19634.9252315081,-0.872921747858209,0.872921747858209,0.93,0.0555555555555556,3,FALSE,FALSE,TRUE
9,16,"PMM-relaxed",TRUE,0.999327790028529,3308.99237254416,-687.121932295516,-0.215314668440853,0.215314668440853,0.152,19833.926169883,-19634.9252315081,-0.872921747858209,0.872921747858209,0.93,0.0555555555555556,3,FALSE,FALSE,TRUE
9,16,"LSE",TRUE,0.997696501490274,3353.92033381954,-661.85239574759,-0.207396274881076,0.207396274881076,0.153,19895.0300587539,-19687.8400414274,-0.875274213570084,0.875274213570084,0.94,0,3,TRUE,TRUE,FALSE
9,16,"Huber",TRUE,1.00045980976724,2570.47479258418,-2012.03580189534,-0.630486091644506,0.630486091644506,0.484,21275.3981641213,-21275.3981641213,-0.9458532453183,0.9458532453183,1,0,3,FALSE,FALSE,FALSE
9,16,"L1",TRUE,1.00065324584848,2541.82832301447,-2015.08008879992,-0.631440041147046,0.631440041147046,0.473,21311.8217525885,-21311.8217525885,-0.947472550822811,0.947472550822811,1,0,3,FALSE,FALSE,FALSE
10,1,"PMM-auto",TRUE,1.00019205882624,3766.39420129986,-1107.51767904041,-0.305328610768757,0.305328610768757,0.167,24088.9094507242,-23792.6513431693,-0.894723386669411,0.894723386669411,0.94,0.0555555555555556,3,TRUE,FALSE,FALSE
10,1,"PMM-relaxed",TRUE,1.00019205882624,3766.39420129986,-1107.51767904041,-0.305328610768757,0.305328610768757,0.167,24088.9094507242,-23792.6513431693,-0.894723386669411,0.894723386669411,0.94,0.0555555555555556,3,TRUE,FALSE,FALSE
10,1,"LSE",TRUE,1.00029346444474,3773.8853061211,-1085.35457693286,-0.299218523945867,0.299218523945867,0.169,24044.4825565675,-23721.8546245548,-0.892061073885088,0.892061073885088,0.95,0,3,FALSE,TRUE,TRUE
10,1,"Huber",TRUE,1.00095501482079,2992.58498327025,-2458.9927499932,-0.67791318771217,0.67791318771217,0.499,25380.6865533498,-25380.6865533498,-0.954441499666131,0.954441499666131,1,0,3,FALSE,FALSE,FALSE
10,1,"L1",TRUE,1.00121087974914,2977.76619779731,-2443.74317917437,-0.673709073989158,0.673709073989158,0.491,25405.6162226844,-25405.6162226844,-0.955378980649395,0.955378980649395,1,0,3,FALSE,FALSE,FALSE
10,2,"PMM-auto",TRUE,1.00019205882624,3766.39420129986,-1107.51767904041,-0.305328610768757,0.305328610768757,0.167,24088.9094507242,-23792.6513431693,-0.894723386669411,0.894723386669411,0.94,0.0555555555555556,3,TRUE,FALSE,FALSE
10,2,"PMM-relaxed",TRUE,1.00019205882624,3766.39420129986,-1107.51767904041,-0.305328610768757,0.305328610768757,0.167,24088.9094507242,-23792.6513431693,-0.894723386669411,0.894723386669411,0.94,0.0555555555555556,3,TRUE,FALSE,FALSE
10,2,"LSE",TRUE,1.00029346444474,3773.8853061211,-1085.35457693286,-0.299218523945867,0.299218523945867,0.169,24044.4825565675,-23721.8546245548,-0.892061073885088,0.892061073885088,0.95,0,3,FALSE,TRUE,TRUE
10,2,"Huber",TRUE,1.00095501482079,2992.58498327025,-2458.9927499932,-0.67791318771217,0.67791318771217,0.499,25380.6865533498,-25380.6865533498,-0.954441499666131,0.954441499666131,1,0,3,FALSE,FALSE,FALSE
10,2,"L1",TRUE,1.00121087974914,2977.76619779731,-2443.74317917437,-0.673709073989158,0.673709073989158,0.491,25405.6162226844,-25405.6162226844,-0.955378980649395,0.955378980649395,1,0,3,FALSE,FALSE,FALSE
10,4,"PMM-auto",TRUE,1.00080638703298,3821.98846328126,-1086.94394409435,-0.299656692362137,0.299656692362137,0.172,24257.4740640239,-23927.9795258592,-0.89981240714812,0.89981240714812,0.95,0,3,FALSE,FALSE,FALSE
10,4,"PMM-relaxed",TRUE,1.00080638703298,3821.98846328126,-1086.94394409435,-0.299656692362137,0.299656692362137,0.172,24257.4740640239,-23927.9795258592,-0.89981240714812,0.89981240714812,0.95,0,3,FALSE,FALSE,FALSE
10,4,"LSE",TRUE,1.00076167598327,3808.61002894807,-1069.28900596314,-0.294789449306047,0.294789449306047,0.165,24178.4650389588,-23757.9033045964,-0.8934166856085,0.8934166856085,0.94,0,3,TRUE,TRUE,TRUE
10,4,"Huber",TRUE,1.00106678681692,2991.44032707571,-2460.60448275568,-0.678357522041645,0.678357522041645,0.502,25390.8665903668,-25390.8665903668,-0.954824320271744,0.954824320271744,1,0,3,FALSE,FALSE,FALSE
10,4,"L1",TRUE,1.00121087974914,2977.76619779731,-2443.74317917437,-0.673709073989158,0.673709073989158,0.491,25405.6162226844,-25405.6162226844,-0.955378980649395,0.955378980649395,1,0,3,FALSE,FALSE,FALSE
10,8,"PMM-auto",TRUE,1.00080638703298,3821.98846328126,-1086.94394409435,-0.299656692362137,0.299656692362137,0.172,24257.4740640239,-23927.9795258592,-0.89981240714812,0.89981240714812,0.95,0,3,TRUE,TRUE,FALSE
10,8,"PMM-relaxed",TRUE,1.00080638703298,3821.98846328126,-1086.94394409435,-0.299656692362137,0.299656692362137,0.172,24257.4740640239,-23927.9795258592,-0.89981240714812,0.89981240714812,0.95,0,3,TRUE,TRUE,FALSE
10,8,"LSE",TRUE,1.00109043239622,3814.29741126518,-1090.97288128773,-0.300767419368497,0.300767419368497,0.171,24304.6172855958,-23697.780291169,-0.891155757836531,0.891155757836531,0.96,0,3,FALSE,FALSE,TRUE
10,8,"Huber",TRUE,1.0010136721268,2990.07825975513,-2460.61015275157,-0.678359085187772,0.678359085187772,0.499,25385.4584658657,-25385.4584658657,-0.954620947583289,0.954620947583289,1,0,3,FALSE,FALSE,FALSE
10,8,"L1",TRUE,1.0019751427597,3022.61283364163,-2401.13847148103,-0.661963495152451,0.661963495152451,0.488,25395.9034388899,-25395.9034388899,-0.955013731115609,0.955013731115609,1,0,3,FALSE,FALSE,FALSE
10,16,"PMM-auto",TRUE,1.00080638703298,3821.98846328126,-1086.94394409435,-0.299656692362137,0.299656692362137,0.172,24257.4740640239,-23927.9795258592,-0.89981240714812,0.89981240714812,0.95,0,3,TRUE,TRUE,FALSE
10,16,"PMM-relaxed",TRUE,1.00080638703298,3821.98846328126,-1086.94394409435,-0.299656692362137,0.299656692362137,0.172,24257.4740640239,-23927.9795258592,-0.89981240714812,0.89981240714812,0.95,0,3,TRUE,TRUE,FALSE
10,16,"LSE",TRUE,1.00109043239622,3814.29741126518,-1090.97288128773,-0.300767419368497,0.300767419368497,0.171,24304.6172855958,-23697.780291169,-0.891155757836531,0.891155757836531,0.96,0,3,FALSE,FALSE,TRUE
10,16,"Huber",TRUE,1.0010136721268,2990.07825975513,-2460.61015275157,-0.678359085187772,0.678359085187772,0.499,25385.4584658657,-25385.4584658657,-0.954620947583289,0.954620947583289,1,0,3,FALSE,FALSE,FALSE
10,16,"L1",TRUE,1.00117677597796,2972.41416252323,-2452.79913296411,-0.676205685864649,0.676205685864649,0.498,25413.6487199753,-25413.6487199753,-0.955681042957454,0.955681042957454,1,0,3,FALSE,FALSE,FALSE
