"target","feature_set","n_features","method","criterion_label","criterion_type","interval_type","level","lower_offset","upper_offset","interval_width","train_years","calibration_year","test_year","n_train","n_cal","n_test","layers","best_layer","selected_nodes","pmm2_share","pmm3_share","test_pred_min","test_pred_max","test_pred_sd","max_log10_condition","best_log10_condition","median_log10_condition","max_coef_l2","best_coef_l2","max_abs_coef","fit_pred_min","fit_pred_max","fit_pred_sd_max","nrmse","mae","bias","under_rate","reserve_error","top10_threshold","top10_n","top10_nrmse","top10_mae","top10_bias","top10_under_rate","top10_reserve_error","top5_threshold","top5_n","top5_nrmse","top5_mae","top5_bias","top5_under_rate","top5_reserve_error","cal_coverage","cal_lower_miss_rate","cal_upper_miss_rate","cal_mean_width","test_coverage","test_lower_miss_rate","test_upper_miss_rate","test_mean_width","top10_coverage","top10_lower_miss_rate","top10_upper_miss_rate","top10_mean_width","top5_coverage","top5_lower_miss_rate","top5_upper_miss_rate","top5_mean_width"
"CO","target_lags",11,"LSE","MSE","MSE","upper_95",0.95,-Inf,0.645448748923153,NA,"2011-2012",2014,2015,15035,7156,7382,3,3,18,0,0,0.413548014391083,19.1132559094354,2.40276896364771,2.99628630276824,2.56987109469568,2.15028339323671,3.33097896906686,0.944315091713568,2.70368792133465,-3.54270454351088,26.2926103114064,1.79407955466641,0.618416625632692,0.849046549943676,-0.387322716148618,0.747493904091032,-0.123786873283588,5.36365,739,0.919851683088646,1.46048949611433,0.0129109133484318,0.328822733423545,0.00158526593884045,7.078395,370,1.09051230724021,1.70895836177608,-0.57833422233581,0.448648648648649,-0.0566558997934392,0.949972051425377,0,0.0500279485746227,NA,0.620834462205364,0,0.379165537794636,NA,0.79702300405954,0,0.20297699594046,NA,0.724324324324324,0,0.275675675675676,NA
"CO","target_lags",11,"ridge-LSE-1e-2","ReserveTW4","reserve-aware","abs_residual_95",0.95,-2.44005005881027,2.44005005881027,4.88010011762054,"2011-2012",2014,2015,15035,7156,7382,3,3,18,0,0,0.654868864575901,3889.87542616977,46.3128222964061,3.24317164541534,2.13118731557043,2.07488890445672,8.65546751031652,1.82895039694237,7.0343991504024,-4.29706571592253,25.4069269013251,1.78869643601957,20.6749526972823,2.01756296625593,1.4191528789954,0.535762665944189,0.453555885771563,5.36365,739,8.06237273660378,6.27704648081682,4.78435905178721,0.334235453315291,0.5874473198986,7.078395,370,9.4577717640581,7.69141669157492,5.09852532465544,0.535135135135135,0.499471635486691,0.949972051425377,0.0426215762996087,0.00740637227501397,4.88010011762054,0.936196152804118,0.0563532917908426,0.00745055540503928,4.88010011762054,0.736129905277402,0.198917456021651,0.0649526387009472,4.88010011762054,0.77027027027027,0.132432432432432,0.0972972972972973,4.88010011762054
"CO","target_lags",11,"ridge-LSE-1e-4","ReserveTW4","reserve-aware","abs_residual_95",0.95,-2.44037935840165,2.44037935840165,4.8807587168033,"2011-2012",2014,2015,15035,7156,7382,3,3,18,0,0,0.654844064197189,3916.01372527336,46.6229481236349,3.24317237623791,2.13100657897906,2.07488933324535,8.68803803770048,1.8281888016588,7.06122684689954,-4.316854116618,25.4069176822218,1.78869725399904,20.8139085705696,2.02667849866931,1.4282889864592,0.535898130587917,0.456475751118407,5.36365,739,8.11639212572229,6.30990804501048,4.81728501406514,0.334235453315291,0.591490132757311,7.078395,370,9.5209449732161,7.73288162050208,5.14003600894205,0.535135135135135,0.503538185724371,0.949972051425377,0.0426215762996087,0.00740637227501397,4.8807587168033,0.93606068816039,0.0564887564345706,0.00745055540503928,4.8807587168033,0.736129905277402,0.198917456021651,0.0649526387009472,4.8807587168033,0.77027027027027,0.132432432432432,0.0972972972972973,4.8807587168033
"CO","target_lags",11,"LSE","ReserveTW4","reserve-aware","abs_residual_95",0.95,-2.4403827092217,2.4403827092217,4.8807654184434,"2011-2012",2014,2015,15035,7156,7382,3,3,18,0,0,0.654843814272023,3916.27881909739,46.6260934347008,3.24317238361999,2.1310047385188,2.07488933757658,8.68836832231127,1.82818104809273,7.06149888616356,-4.31705478721257,25.4069175890982,1.78869726226154,20.8153178603534,2.02677094086209,1.4283816324511,0.535898130587917,0.456505360426569,5.36365,739,8.11694001902431,6.31024131565729,4.8176189402237,0.334235453315291,0.591531133866293,7.078395,370,9.52158569200254,7.73330213898626,5.14045699709232,0.535135135135135,0.503579427382801,0.949972051425377,0.0426215762996087,0.00740637227501397,4.8807654184434,0.93606068816039,0.0564887564345706,0.00745055540503928,4.8807654184434,0.736129905277402,0.198917456021651,0.0649526387009472,4.8807654184434,0.77027027027027,0.132432432432432,0.0972972972972973,4.8807654184434
"CO","target_lags",11,"ridge-LSE-1e-1","ReserveTW4","reserve-aware","abs_residual_95",0.95,-2.43474893985193,2.43474893985193,4.86949787970386,"2011-2012",2014,2015,15035,7156,7382,3,3,18,0,0,0.655098771718914,3661.68409956692,43.6055931508574,3.24316500177686,2.1327044161166,2.07488500664691,8.37052789987174,1.8353558955733,6.799617346885,-4.12398682573989,25.4070107010897,1.78868900034873,19.4618785448313,1.93793566591193,1.33929015230275,0.535898130587917,0.428032060762058,5.36365,739,7.59104035692424,5.99006921133822,4.4968394289944,0.334235453315291,0.552144235410241,7.078395,370,8.90642551144338,7.32927241353579,4.73602850329809,0.535135135135135,0.463960018167357,0.949972051425377,0.0424818334264952,0.00754611514812745,4.86949787970386,0.937008940666486,0.0552695746410187,0.00772148469249526,4.86949787970386,0.734776725304465,0.197564276048714,0.06765899864682,4.86949787970386,0.77027027027027,0.12972972972973,0.1,4.86949787970386
"CO","target_lags",11,"PMM","ReserveTW4","reserve-aware","abs_residual_95",0.95,-1.74489032423025,1.74489032423025,3.4897806484605,"2011-2012",2014,2015,15035,7156,7382,3,3,18,1,0,0.675656666695368,15.9593115845203,2.13022164409685,3.29582182955373,2.245815989121,2.00351108165071,6.74731790014717,0.87928906365071,5.50050361160223,-13.4674672198871,19.7135955407963,1.70761463444401,0.585148935464753,0.701605950982192,-0.244767974409092,0.678406935789759,-0.0782269176807954,5.36365,739,0.978210356119087,1.60465834768295,-0.619988082397633,0.480378890392422,-0.0761252099667376,7.078395,370,1.18506630275194,2.13917258980478,-1.58083737979296,0.643243243243243,-0.154865060237205,0.949972051425377,0.0359139183901621,0.0141140301844606,3.4897806484605,0.948252506095909,0.0220807369276619,0.0296667569764292,3.4897806484605,0.757780784844384,0.0568335588633288,0.185385656292287,3.4897806484605,0.667567567567568,0.0378378378378378,0.294594594594595,3.4897806484605
"CO","target_lags",11,"L1","ReserveTW4","reserve-aware","abs_residual_95",0.95,-1.94625623363516,1.94625623363516,3.89251246727032,"2011-2012",2014,2015,15035,7156,7382,3,2,18,0,0,0.199419828367238,14.4799280387595,1.96999722149251,3.24069254683848,2.29407004517225,2.15468508751433,6.2990887661299,0.770579083210172,5.12183176094313,-24.7299845378566,43.396996297959,1.83331951273122,0.691966669159827,0.702422184577449,-0.0429869231464465,0.514494716878895,-0.0137384578454192,5.36365,739,1.16306488174359,2.18427521472582,-1.35179994365919,0.637347767253045,-0.165980697800059,7.078395,370,1.38525622236045,3.00966021486152,-2.51744363813476,0.754054054054054,-0.246618700725921,0.949972051425377,0.0205422023476803,0.0294857462269424,3.89251246727032,0.914115415876456,0.0424004334868599,0.0434841506366838,3.89251246727032,0.653585926928281,0.060893098782138,0.28552097428958,3.89251246727032,0.575675675675676,0.0297297297297297,0.394594594594595,3.89251246727032
"CO","target_lags",11,"Huber","ReserveTW4","reserve-aware","abs_residual_95",0.95,-1.90053554923177,1.90053554923177,3.80107109846354,"2011-2012",2014,2015,15035,7156,7382,3,2,18,0,0,0.310990542311175,14.1128204018266,1.956022065245,3.14862682607449,2.23302486892718,2.15898488980928,9.09277898959609,0.910489676381324,7.39720748769704,-28.5913111224052,43.1660056702593,1.81796897756128,0.689566092339332,0.697562804909217,-0.03960526955643,0.508805201842319,-0.0126576941644281,5.36365,739,1.15933033961153,2.1740262553758,-1.37857204217081,0.660351826792963,-0.169267908761545,7.078395,370,1.38338724304439,3.01387289810983,-2.55600074573191,0.778378378378378,-0.25039590695025,0.949972051425377,0.0206819452207937,0.029346003353829,3.80107109846354,0.912354375507992,0.0430777567054999,0.0445678677865077,3.80107109846354,0.638700947225981,0.0622462787550744,0.299052774018945,3.80107109846354,0.554054054054054,0.0351351351351351,0.410810810810811,3.80107109846354
"CO","target_lags",11,"L1","ReserveTW4","reserve-aware","equal_tail_95",0.95,-1.78354570148251,2.21335330067617,3.99689900215868,"2011-2012",2014,2015,15035,7156,7382,3,2,18,0,0,0.199419828367238,14.4799280387595,1.96999722149251,3.24069254683848,2.29407004517225,2.15468508751433,6.2990887661299,0.770579083210172,5.12183176094313,-24.7299845378566,43.396996297959,1.83331951273122,0.691966669159827,0.702422184577449,-0.0429869231464465,0.514494716878895,-0.0137384578454192,5.36365,739,1.16306488174359,2.18427521472582,-1.35179994365919,0.637347767253045,-0.165980697800059,7.078395,370,1.38525622236045,3.00966021486152,-2.51744363813476,0.754054054054054,-0.246618700725921,0.949972051425377,0.0250139742873113,0.0250139742873113,3.99689900215868,0.91790842590084,0.0487672717420753,0.0333243023570848,3.99689900215868,0.686062246278755,0.0730717185385656,0.240866035182679,3.99689900215868,0.605405405405405,0.045945945945946,0.348648648648649,3.99689900215868
"CO","target_lags",11,"Huber","ReserveTW4","reserve-aware","equal_tail_95",0.95,-1.76989568185247,2.14341431487169,3.91330999672415,"2011-2012",2014,2015,15035,7156,7382,3,2,18,0,0,0.310990542311175,14.1128204018266,1.956022065245,3.14862682607449,2.23302486892718,2.15898488980928,9.09277898959609,0.910489676381324,7.39720748769704,-28.5913111224052,43.1660056702593,1.81796897756128,0.689566092339332,0.697562804909217,-0.03960526955643,0.508805201842319,-0.0126576941644281,5.36365,739,1.15933033961153,2.1740262553758,-1.37857204217081,0.660351826792963,-0.169267908761545,7.078395,370,1.38338724304439,3.01387289810983,-2.55600074573191,0.778378378378378,-0.25039590695025,0.949972051425377,0.0250139742873113,0.0250139742873113,3.91330999672415,0.9172311026822,0.0479544838797074,0.0348144134380927,3.91330999672415,0.6765899864682,0.0690121786197564,0.254397834912043,3.91330999672415,0.583783783783784,0.0405405405405405,0.375675675675676,3.91330999672415
"CO","target_lags",11,"PMM","ReserveTW4","reserve-aware","equal_tail_95",0.95,-2.06849110398175,1.12179940278079,3.19029050676254,"2011-2012",2014,2015,15035,7156,7382,3,3,18,1,0,0.675656666695368,15.9593115845203,2.13022164409685,3.29582182955373,2.245815989121,2.00351108165071,6.74731790014717,0.87928906365071,5.50050361160223,-13.4674672198871,19.7135955407963,1.70761463444401,0.585148935464753,0.701605950982192,-0.244767974409092,0.678406935789759,-0.0782269176807954,5.36365,739,0.978210356119087,1.60465834768295,-0.619988082397633,0.480378890392422,-0.0761252099667376,7.078395,370,1.18506630275194,2.13917258980478,-1.58083737979296,0.643243243243243,-0.154865060237205,0.949972051425377,0.0250139742873113,0.0250139742873113,3.19029050676254,0.89636954754809,0.0153075047412625,0.0883229477106475,3.19029050676254,0.69553450608931,0.0419485791610284,0.262516914749662,3.19029050676254,0.578378378378378,0.0216216216216216,0.4,3.19029050676254
"CO","target_lags",11,"ridge-LSE-1e-2","ReserveTW4","reserve-aware","equal_tail_95",0.95,-3.09750044437238,0.713886945293502,3.81138738966589,"2011-2012",2014,2015,15035,7156,7382,3,3,18,0,0,0.654868864575901,3889.87542616977,46.3128222964061,3.24317164541534,2.13118731557043,2.07488890445672,8.65546751031652,1.82895039694237,7.0343991504024,-4.29706571592253,25.4069269013251,1.78869643601957,20.6749526972823,2.01756296625593,1.4191528789954,0.535762665944189,0.453555885771563,5.36365,739,8.06237273660378,6.27704648081682,4.78435905178721,0.334235453315291,0.5874473198986,7.078395,370,9.4577717640581,7.69141669157492,5.09852532465544,0.535135135135135,0.499471635486691,0.949972051425377,0.0250139742873113,0.0250139742873113,3.81138738966589,0.843944730425359,0.0441614738553238,0.111893795719317,3.81138738966589,0.592692828146143,0.174560216508796,0.232746955345061,3.81138738966589,0.497297297297297,0.113513513513514,0.389189189189189,3.81138738966589
"CO","target_lags",11,"ridge-LSE-1e-1","ReserveTW4","reserve-aware","equal_tail_95",0.95,-3.09719064498355,0.713405978236621,3.81059662322017,"2011-2012",2014,2015,15035,7156,7382,3,3,18,0,0,0.655098771718914,3661.68409956692,43.6055931508574,3.24316500177686,2.1327044161166,2.07488500664691,8.37052789987174,1.8353558955733,6.799617346885,-4.12398682573989,25.4070107010897,1.78868900034873,19.4618785448313,1.93793566591193,1.33929015230275,0.535898130587917,0.428032060762058,5.36365,739,7.59104035692424,5.99006921133822,4.4968394289944,0.334235453315291,0.552144235410241,7.078395,370,8.90642551144338,7.32927241353579,4.73602850329809,0.535135135135135,0.463960018167357,0.949972051425377,0.0250139742873113,0.0250139742873113,3.81059662322017,0.845434841506367,0.0425358981305879,0.112029260363045,3.81059662322017,0.596752368064953,0.16914749661705,0.234100135317997,3.81059662322017,0.494594594594595,0.113513513513514,0.391891891891892,3.81059662322017
"CO","target_lags",11,"ridge-LSE-1e-4","ReserveTW4","reserve-aware","equal_tail_95",0.95,-3.09701257758369,0.713942356154812,3.8109549337385,"2011-2012",2014,2015,15035,7156,7382,3,3,18,0,0,0.654844064197189,3916.01372527336,46.6229481236349,3.24317237623791,2.13100657897906,2.07488933324535,8.68803803770048,1.8281888016588,7.06122684689954,-4.316854116618,25.4069176822218,1.78869725399904,20.8139085705696,2.02667849866931,1.4282889864592,0.535898130587917,0.456475751118407,5.36365,739,8.11639212572229,6.30990804501048,4.81728501406514,0.334235453315291,0.591490132757311,7.078395,370,9.5209449732161,7.73288162050208,5.14003600894205,0.535135135135135,0.503538185724371,0.949972051425377,0.0250139742873113,0.0250139742873113,3.8109549337385,0.843538336494175,0.0444324031427797,0.112029260363045,3.8109549337385,0.591339648173207,0.175913396481732,0.232746955345061,3.8109549337385,0.494594594594595,0.116216216216216,0.389189189189189,3.8109549337385
"CO","target_lags",11,"LSE","ReserveTW4","reserve-aware","equal_tail_95",0.95,-3.09700761402644,0.71394291847508,3.81095053250152,"2011-2012",2014,2015,15035,7156,7382,3,3,18,0,0,0.654843814272023,3916.27881909739,46.6260934347008,3.24317238361999,2.1310047385188,2.07488933757658,8.68836832231127,1.82818104809273,7.06149888616356,-4.31705478721257,25.4069175890982,1.78869726226154,20.8153178603534,2.02677094086209,1.4283816324511,0.535898130587917,0.456505360426569,5.36365,739,8.11694001902431,6.31024131565729,4.8176189402237,0.334235453315291,0.591531133866293,7.078395,370,9.52158569200254,7.73330213898626,5.14045699709232,0.535135135135135,0.503579427382801,0.949972051425377,0.0250139742873113,0.0250139742873113,3.81095053250152,0.843538336494175,0.0444324031427797,0.112029260363045,3.81095053250152,0.591339648173207,0.175913396481732,0.232746955345061,3.81095053250152,0.494594594594595,0.116216216216216,0.389189189189189,3.81095053250152
"CO","target_lags",11,"L1","ReserveTW4","reserve-aware","upper_95",0.95,-Inf,1.23079778324027,NA,"2011-2012",2014,2015,15035,7156,7382,3,2,18,0,0,0.199419828367238,14.4799280387595,1.96999722149251,3.24069254683848,2.29407004517225,2.15468508751433,6.2990887661299,0.770579083210172,5.12183176094313,-24.7299845378566,43.396996297959,1.83331951273122,0.691966669159827,0.702422184577449,-0.0429869231464465,0.514494716878895,-0.0137384578454192,5.36365,739,1.16306488174359,2.18427521472582,-1.35179994365919,0.637347767253045,-0.165980697800059,7.078395,370,1.38525622236045,3.00966021486152,-2.51744363813476,0.754054054054054,-0.246618700725921,0.949972051425377,0,0.0500279485746227,NA,0.91994039555676,0,0.0800596044432403,NA,0.61299052774019,0,0.38700947225981,NA,0.494594594594595,0,0.505405405405405,NA
"CO","target_lags",11,"Huber","ReserveTW4","reserve-aware","upper_95",0.95,-Inf,1.17873785100231,NA,"2011-2012",2014,2015,15035,7156,7382,3,2,18,0,0,0.310990542311175,14.1128204018266,1.956022065245,3.14862682607449,2.23302486892718,2.15898488980928,9.09277898959609,0.910489676381324,7.39720748769704,-28.5913111224052,43.1660056702593,1.81796897756128,0.689566092339332,0.697562804909217,-0.03960526955643,0.508805201842319,-0.0126576941644281,5.36365,739,1.15933033961153,2.1740262553758,-1.37857204217081,0.660351826792963,-0.169267908761545,7.078395,370,1.38338724304439,3.01387289810983,-2.55600074573191,0.778378378378378,-0.25039590695025,0.949972051425377,0,0.0500279485746227,NA,0.918450284475752,0,0.0815497155242482,NA,0.600811907983762,0,0.399188092016238,NA,0.475675675675676,0,0.524324324324324,NA
"CO","target_lags",11,"ridge-LSE-1e-2","ReserveTW4","reserve-aware","upper_95",0.95,-Inf,0.491579143759322,NA,"2011-2012",2014,2015,15035,7156,7382,3,3,18,0,0,0.654868864575901,3889.87542616977,46.3128222964061,3.24317164541534,2.13118731557043,2.07488890445672,8.65546751031652,1.82895039694237,7.0343991504024,-4.29706571592253,25.4069269013251,1.78869643601957,20.6749526972823,2.01756296625593,1.4191528789954,0.535762665944189,0.453555885771563,5.36365,739,8.06237273660378,6.27704648081682,4.78435905178721,0.334235453315291,0.5874473198986,7.078395,370,9.4577717640581,7.69141669157492,5.09852532465544,0.535135135135135,0.499471635486691,0.949972051425377,0,0.0500279485746227,NA,0.795854781901924,0,0.204145218098076,NA,0.733423545331529,0,0.266576454668471,NA,0.559459459459459,0,0.440540540540541,NA
"CO","target_lags",11,"ridge-LSE-1e-4","ReserveTW4","reserve-aware","upper_95",0.95,-Inf,0.491688797446078,NA,"2011-2012",2014,2015,15035,7156,7382,3,3,18,0,0,0.654844064197189,3916.01372527336,46.6229481236349,3.24317237623791,2.13100657897906,2.07488933324535,8.68803803770048,1.8281888016588,7.06122684689954,-4.316854116618,25.4069176822218,1.78869725399904,20.8139085705696,2.02667849866931,1.4282889864592,0.535898130587917,0.456475751118407,5.36365,739,8.11639212572229,6.30990804501048,4.81728501406514,0.334235453315291,0.591490132757311,7.078395,370,9.5209449732161,7.73288162050208,5.14003600894205,0.535135135135135,0.503538185724371,0.949972051425377,0,0.0500279485746227,NA,0.795854781901924,0,0.204145218098076,NA,0.733423545331529,0,0.266576454668471,NA,0.559459459459459,0,0.440540540540541,NA
"CO","target_lags",11,"LSE","ReserveTW4","reserve-aware","upper_95",0.95,-Inf,0.491689911978162,NA,"2011-2012",2014,2015,15035,7156,7382,3,3,18,0,0,0.654843814272023,3916.27881909739,46.6260934347008,3.24317238361999,2.1310047385188,2.07488933757658,8.68836832231127,1.82818104809273,7.06149888616356,-4.31705478721257,25.4069175890982,1.78869726226154,20.8153178603534,2.02677094086209,1.4283816324511,0.535898130587917,0.456505360426569,5.36365,739,8.11694001902431,6.31024131565729,4.8176189402237,0.334235453315291,0.591531133866293,7.078395,370,9.52158569200254,7.73330213898626,5.14045699709232,0.535135135135135,0.503579427382801,0.949972051425377,0,0.0500279485746227,NA,0.795854781901924,0,0.204145218098076,NA,0.733423545331529,0,0.266576454668471,NA,0.559459459459459,0,0.440540540540541,NA
"CO","target_lags",11,"ridge-LSE-1e-1","ReserveTW4","reserve-aware","upper_95",0.95,-Inf,0.490519295921826,NA,"2011-2012",2014,2015,15035,7156,7382,3,3,18,0,0,0.655098771718914,3661.68409956692,43.6055931508574,3.24316500177686,2.1327044161166,2.07488500664691,8.37052789987174,1.8353558955733,6.799617346885,-4.12398682573989,25.4070107010897,1.78868900034873,19.4618785448313,1.93793566591193,1.33929015230275,0.535898130587917,0.428032060762058,5.36365,739,7.59104035692424,5.99006921133822,4.4968394289944,0.334235453315291,0.552144235410241,7.078395,370,8.90642551144338,7.32927241353579,4.73602850329809,0.535135135135135,0.463960018167357,0.949972051425377,0,0.0500279485746227,NA,0.795312923327012,0,0.204687076672988,NA,0.732070365358593,0,0.267929634641407,NA,0.556756756756757,0,0.443243243243243,NA
"CO","target_lags",11,"PMM","ReserveTW4","reserve-aware","upper_95",0.95,-Inf,0.718096923491027,NA,"2011-2012",2014,2015,15035,7156,7382,3,3,18,1,0,0.675656666695368,15.9593115845203,2.13022164409685,3.29582182955373,2.245815989121,2.00351108165071,6.74731790014717,0.87928906365071,5.50050361160223,-13.4674672198871,19.7135955407963,1.70761463444401,0.585148935464753,0.701605950982192,-0.244767974409092,0.678406935789759,-0.0782269176807954,5.36365,739,0.978210356119087,1.60465834768295,-0.619988082397633,0.480378890392422,-0.0761252099667376,7.078395,370,1.18506630275194,2.13917258980478,-1.58083737979296,0.643243243243243,-0.154865060237205,0.949972051425377,0,0.0500279485746227,NA,0.784204822541317,0,0.215795177458683,NA,0.672530446549391,0,0.327469553450609,NA,0.521621621621622,0,0.478378378378378,NA
