"candidate","rep","method","nrmse","mae","bias","pmm2_share","pmm3_share","layers","ok","winner"
"sru_y1_static",1,"PMM",0.972370700737372,0.0253300578924072,0.000218324627989234,1,0,3,TRUE,FALSE
"sru_y1_static",1,"LSE",0.971691190866443,0.0257234610596441,-0.00109634529973648,0,0,3,TRUE,TRUE
"sru_y1_static",1,"ridge-LSE",0.981384809200122,0.0257941199354575,-0.000414931538489844,0,0,3,TRUE,FALSE
"sru_y1_static",1,"Huber",0.986951720457984,0.0239761120370005,-0.0075355989294565,0,0,3,TRUE,FALSE
"sru_y1_static",1,"L1",0.996038282032657,0.0241075098935882,-0.0079784714729397,0,0,3,TRUE,FALSE
"sru_y1_static",2,"PMM",0.961538939028642,0.0240736266149139,0.000569952409638348,1,0,3,TRUE,FALSE
"sru_y1_static",2,"LSE",0.960673662690128,0.0250248143787495,0.00106852667373629,0,0,3,TRUE,FALSE
"sru_y1_static",2,"ridge-LSE",0.954528840130437,0.0245442441838508,0.00085010993454194,0,0,3,TRUE,TRUE
"sru_y1_static",2,"Huber",0.982424646095902,0.0232638028754255,-0.00509098691138323,0,0,3,TRUE,FALSE
"sru_y1_static",2,"L1",0.986558535518851,0.0233211624246914,-0.00569248501902905,0,0,3,TRUE,FALSE
"sru_y1_static",3,"PMM",0.97211565594988,0.0260904678583039,-0.00110438066930815,1,0,3,TRUE,FALSE
"sru_y1_static",3,"LSE",0.959499669268127,0.0282725712983005,-0.00112613204843295,0,0,3,TRUE,FALSE
"sru_y1_static",3,"ridge-LSE",0.955203040288782,0.0266210481720897,-0.000503019847803915,0,0,3,TRUE,TRUE
"sru_y1_static",3,"Huber",0.995393130308464,0.0251048740704745,-0.00767485097428963,0,0,3,TRUE,FALSE
"sru_y1_static",3,"L1",0.992161046825524,0.0250685608972433,-0.00755835710547702,0,0,3,TRUE,FALSE
"sru_y1_static",4,"PMM",0.909379417059206,0.0263389265023241,-0.00187428139724458,1,0,3,TRUE,TRUE
"sru_y1_static",4,"LSE",0.910662487191767,0.0275376120431215,-0.00126343851160174,0,0,3,TRUE,FALSE
"sru_y1_static",4,"ridge-LSE",0.950338316449617,0.0270722201639781,-0.00126527999092224,0,0,3,TRUE,FALSE
"sru_y1_static",4,"Huber",0.990966829434087,0.0255710462403772,-0.00817860227442777,0,0,3,TRUE,FALSE
"sru_y1_static",4,"L1",0.990666375741752,0.0256564985642048,-0.0085142334470801,0,0,3,TRUE,FALSE
"sru_y1_static",5,"PMM",0.981986680300154,0.0266709172852827,0.000208610988951717,1,0,3,TRUE,FALSE
"sru_y1_static",5,"LSE",0.986094905866349,0.0275531010495692,0.000983582944708543,0,0,3,TRUE,FALSE
"sru_y1_static",5,"ridge-LSE",0.96573605730164,0.027496706699041,0.00106443087684537,0,0,3,TRUE,TRUE
"sru_y1_static",5,"Huber",0.989584709501943,0.024812722081623,-0.00713327689319925,0,0,3,TRUE,FALSE
"sru_y1_static",5,"L1",0.989290559754093,0.0248049462459157,-0.00724900908732268,0,0,3,TRUE,FALSE
"sru_y1_static",6,"PMM",1.00242820711905,0.0250647717180153,0.000696055312702622,1,0,3,TRUE,FALSE
"sru_y1_static",6,"LSE",1.04194848664809,0.0275621071141484,0.00281770173187276,0,0,3,TRUE,FALSE
"sru_y1_static",6,"ridge-LSE",1.00449238895519,0.0262314204820476,0.00162692391709521,0,0,3,TRUE,FALSE
"sru_y1_static",6,"Huber",0.982190267550037,0.0236335486244014,-0.00530828007114777,0,0,3,TRUE,TRUE
"sru_y1_static",6,"L1",0.987683149333705,0.0236615696515874,-0.00592191954691901,0,0,3,TRUE,FALSE
"sru_y1_static",7,"PMM",0.935635532388242,0.0250763158765456,0.000441743565241437,1,0,3,TRUE,TRUE
"sru_y1_static",7,"LSE",0.954154461179702,0.0258954706494763,-0.000464647455550042,0,0,3,TRUE,FALSE
"sru_y1_static",7,"ridge-LSE",1.01209384725739,0.0254431888925697,-0.000726910823699583,0,0,3,TRUE,FALSE
"sru_y1_static",7,"Huber",0.985102468645797,0.0239262261883762,-0.00732398737392391,0,0,3,TRUE,FALSE
"sru_y1_static",7,"L1",0.989172804836262,0.0239540278215653,-0.00765538639553864,0,0,3,TRUE,FALSE
"sru_y1_static",8,"PMM",0.918649855558739,0.0255409853128474,-0.000272277218163405,1,0,3,TRUE,TRUE
"sru_y1_static",8,"LSE",0.939166340275488,0.0265356528874761,0.00128984647624695,0,0,3,TRUE,FALSE
"sru_y1_static",8,"ridge-LSE",0.954223888182209,0.0267722760656516,0.00075985526503907,0,0,3,TRUE,FALSE
"sru_y1_static",8,"Huber",0.986049594668618,0.0244951174512808,-0.0064256163290312,0,0,3,TRUE,FALSE
"sru_y1_static",8,"L1",0.985488143095999,0.024462640007877,-0.00639200137832909,0,0,3,TRUE,FALSE
"sru_y1_static",9,"PMM",0.922865446686623,0.0255427560434555,0.000381370296231167,1,0,3,TRUE,TRUE
"sru_y1_static",9,"LSE",0.950584829323759,0.0260839031743993,-3.75920755204165e-05,0,0,3,TRUE,FALSE
"sru_y1_static",9,"ridge-LSE",0.947651361140255,0.026270893231657,0.000643393731259194,0,0,3,TRUE,FALSE
"sru_y1_static",9,"Huber",0.987552822448592,0.0245583941114924,-0.00582638900607308,0,0,3,TRUE,FALSE
"sru_y1_static",9,"L1",0.987878805974109,0.0244996798539188,-0.00674290704269687,0,0,3,TRUE,FALSE
"sru_y1_static",10,"PMM",0.9507244089966,0.0249314590647408,0.00181655218705321,1,0,3,TRUE,FALSE
"sru_y1_static",10,"LSE",0.943986655094575,0.0249643721031115,0.00143058652599818,0,0,3,TRUE,FALSE
"sru_y1_static",10,"ridge-LSE",0.93351831236465,0.0250995884638423,0.00146016470627211,0,0,3,TRUE,TRUE
"sru_y1_static",10,"Huber",0.98361449081958,0.0232852514949706,-0.00504588208984581,0,0,3,TRUE,FALSE
"sru_y1_static",10,"L1",0.987330411223028,0.0233538080491505,-0.00594920019948961,0,0,3,TRUE,FALSE
